id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,is_violent_recid,vr_charge_degree,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,v_score_text,start,end,event,two_year_recid,r_days_from_arrest_missing
9156,Male,24,Less than 25,Caucasian,0,6,0,0,5,16.0,504.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,16,1,1,0
9157,Male,35,25 - 45,African-American,0,10,0,0,22,0.0,0.0,F,1,(M1),-1.0,1,(M1),Risk of Recidivism,High,Risk of Violence,7,Medium,2,82,1,1,1
9158,Female,27,25 - 45,Other,0,3,0,0,0,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,2,40,1,1,0
9159,Male,50,Greater than 45,Caucasian,0,2,0,0,2,-1.0,1.0,F,1,(M1),0.0,1,(F2),Risk of Recidivism,Low,Risk of Violence,1,Low,8,33,1,1,0
9160,Male,25,25 - 45,African-American,0,9,0,0,5,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,1,152,0,0,1
9163,Male,31,25 - 45,African-American,1,8,1,1,12,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,39,52,0,1,1
9165,Male,26,25 - 45,African-American,0,9,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,58,0,0,1
9166,Male,22,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,1045,0,0,1
9167,Male,29,25 - 45,African-American,0,3,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,831,0,0,1
9169,Male,33,25 - 45,Other,0,1,0,0,2,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,190,1,1,1
9170,Male,52,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1175,0,0,1
9171,Male,37,25 - 45,Hispanic,0,1,0,0,0,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,367,1,1,1
9172,Male,21,Less than 25,African-American,0,7,0,0,0,-1.0,1.0,F,1,(F2),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,811,1,0,0
9173,Male,21,Less than 25,Caucasian,0,8,0,0,1,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,825,0,0,1
9174,Female,20,Less than 25,Caucasian,0,8,0,0,0,0.0,0.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,2,357,1,1,0
9175,Male,43,25 - 45,Hispanic,0,1,0,0,1,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,256,1,1,1
9176,Male,30,25 - 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,336,1,1,1
9178,Female,33,25 - 45,African-American,0,4,0,0,3,0.0,1.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,5,38,1,1,0
9180,Male,24,Less than 25,African-American,0,7,0,0,3,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,93,922,0,0,1
9181,Female,52,Greater than 45,Hispanic,0,1,0,0,0,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,25,1,1,1
9182,Female,30,25 - 45,African-American,0,7,0,0,11,0.0,0.0,F,1,(M1),189.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,6,64,1,1,0
9183,Female,30,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1052,0,0,1
9185,Male,47,Greater than 45,African-American,0,2,0,0,13,0.0,0.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,247,1,1,0
9186,Male,41,25 - 45,African-American,0,9,1,0,9,-1.0,733.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,1,1142,0,0,1
9187,Male,21,Less than 25,Hispanic,1,10,0,0,4,-1.0,1.0,F,1,(F2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,259,1,1,1
9189,Male,48,Greater than 45,Caucasian,0,2,0,0,6,-26.0,27.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,53,0,0,1
9191,Male,52,Greater than 45,African-American,0,9,0,0,2,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,3,Low,32,82,1,1,0
9192,Female,34,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1138,0,0,1
9196,Male,35,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,F,1,(F2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,211,0,1,0
9197,Male,25,25 - 45,Other,0,4,0,0,1,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,1,474,0,1,0
9201,Male,24,Less than 25,African-American,0,2,0,1,1,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,289,1,1,0
9207,Male,25,25 - 45,African-American,0,2,0,0,1,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,835,0,0,1
9208,Male,34,25 - 45,African-American,0,9,1,0,20,-1.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,26,146,1,1,0
9209,Male,25,25 - 45,African-American,0,4,0,0,2,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,55,1,1,1
9210,Male,24,Less than 25,Hispanic,1,6,0,0,4,-1.0,1.0,F,1,(F3),1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,44,0,1,0
9212,Male,56,Greater than 45,Caucasian,0,1,0,0,6,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1059,0,0,1
9214,Male,23,Less than 25,African-American,0,4,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,1094,0,0,1
9215,Male,21,Less than 25,Caucasian,0,4,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,6,Medium,0,813,0,0,1
9216,Male,66,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,956,0,0,1
9219,Male,28,25 - 45,African-American,0,7,0,0,7,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,132,0,0,1
9220,Male,29,25 - 45,Caucasian,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,829,0,0,1
9221,Male,22,Less than 25,Caucasian,0,7,0,0,3,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,2,53,0,1,0
9224,Male,39,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,816,0,0,1
9225,Male,33,25 - 45,African-American,0,8,0,1,9,-1.0,1.0,M,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,0,25,0,1,0
9226,Male,29,25 - 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,101,1,1,1
9227,Male,31,25 - 45,Caucasian,0,2,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1100,0,0,1
9229,Male,22,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,53,1139,0,0,1
9230,Female,22,Less than 25,Caucasian,0,5,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,889,0,0,1
9231,Male,35,25 - 45,Caucasian,0,4,0,2,3,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,919,0,0,1
9232,Male,29,25 - 45,Caucasian,0,4,0,0,3,-1.0,1.0,F,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,45,1,1,0
9235,Male,56,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,779,1,0,0
9238,Female,34,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,796,0,0,1
9239,Male,23,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,F,1,(M1),48.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,3,152,1,1,0
9240,Male,27,25 - 45,African-American,1,5,0,0,1,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,1,335,1,1,1
9241,Male,43,25 - 45,Caucasian,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,930,0,0,1
9242,Male,38,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1179,0,0,1
9243,Male,39,25 - 45,Caucasian,0,3,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,6,Medium,0,1117,0,0,1
9244,Male,24,Less than 25,African-American,0,3,0,1,1,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,37,1,1,1
9245,Male,26,25 - 45,African-American,0,3,0,0,2,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,1068,0,0,1
9246,Female,55,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,798,0,0,1
9247,Male,35,25 - 45,African-American,0,6,0,0,1,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,362,1,1,1
9248,Male,61,Greater than 45,African-American,0,7,0,0,25,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,1102,0,0,1
9249,Male,33,25 - 45,Other,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,10,1116,0,0,1
9253,Male,40,25 - 45,Caucasian,0,7,0,0,4,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,1,76,0,0,1
9254,Male,33,25 - 45,African-American,0,2,0,0,3,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1086,0,0,1
9255,Male,26,25 - 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,1,(F7),-1.0,1,(F7),Risk of Recidivism,Medium,Risk of Violence,4,Low,0,314,1,1,1
9256,Male,32,25 - 45,Caucasian,0,9,1,0,15,0.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,91,166,1,1,1
9257,Male,28,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,780,0,0,1
9258,Male,45,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1182,0,0,1
9259,Male,30,25 - 45,Caucasian,0,9,0,0,0,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,3,Low,36,37,1,1,0
9260,Female,57,Greater than 45,Caucasian,0,2,0,0,4,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,257,1113,0,0,1
9261,Male,26,25 - 45,African-American,0,7,0,0,3,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Medium,Risk of Violence,9,High,46,218,1,1,0
9262,Male,35,25 - 45,African-American,0,8,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,0,938,0,0,1
9264,Male,54,Greater than 45,Hispanic,0,1,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,1090,0,0,1
9266,Female,29,25 - 45,African-American,0,5,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,2,765,0,0,1
9267,Female,40,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,834,0,0,1
9268,Male,28,25 - 45,Caucasian,0,2,0,0,1,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,35,1,1,1
9269,Female,25,25 - 45,African-American,0,2,0,1,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1056,0,0,1
9270,Male,44,25 - 45,African-American,0,6,0,0,3,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,2,55,0,0,1
9273,Male,23,Less than 25,Caucasian,0,4,0,1,4,-1.0,1.0,F,1,(M2),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,537,1,1,0
9275,Male,29,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,72,172,0,0,1
9276,Male,56,Greater than 45,Caucasian,0,1,0,0,0,-4.0,4.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,956,0,0,1
9277,Female,27,25 - 45,African-American,0,3,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,798,0,0,1
9279,Female,29,25 - 45,Caucasian,0,7,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,0,1124,0,0,1
9280,Female,34,25 - 45,Caucasian,0,4,0,0,4,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,871,0,0,1
9282,Female,22,Less than 25,African-American,0,7,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,1172,0,0,1
9283,Male,40,25 - 45,Caucasian,0,1,0,0,5,7.0,42.0,F,1,(M2),438.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,7,0,1,0
9284,Male,31,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,741,0,0,1
9285,Male,47,Greater than 45,African-American,0,2,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,817,0,0,1
9287,Male,24,Less than 25,African-American,0,7,0,0,8,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,49,354,1,1,0
9292,Male,39,25 - 45,African-American,0,9,0,0,4,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,118,965,0,0,1
9293,Male,29,25 - 45,African-American,0,6,0,0,10,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1,293,1,1,0
9295,Male,30,25 - 45,Hispanic,0,2,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,5,54,0,0,1
9296,Female,26,25 - 45,African-American,0,9,0,0,4,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,117,0,1,1
9297,Male,61,Greater than 45,African-American,0,8,0,0,2,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,1,903,0,0,1
9298,Male,37,25 - 45,Hispanic,0,4,0,0,3,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,896,0,0,1
9299,Male,38,25 - 45,Other,0,1,0,0,1,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,455,1,1,0
9303,Male,30,25 - 45,African-American,0,9,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,0,1149,0,0,1
9306,Male,20,Less than 25,African-American,0,5,0,1,0,-1.0,1.0,M,1,(M2),122.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,274,1,1,0
9307,Male,56,Greater than 45,African-American,0,9,0,0,22,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,70,98,1,1,0
9308,Female,50,Greater than 45,Caucasian,0,3,0,0,3,0.0,0.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,348,1,1,1
9309,Male,47,Greater than 45,Other,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,842,0,0,1
9318,Male,30,25 - 45,African-American,0,6,0,0,10,18.0,0.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,18,1,1,0
9320,Male,59,Greater than 45,African-American,0,1,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,62,1100,0,0,1
9322,Male,20,Less than 25,African-American,1,10,0,0,1,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,186,206,1,1,0
9323,Male,23,Less than 25,Caucasian,0,9,1,0,4,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,9,High,1,578,1,1,0
9324,Female,28,25 - 45,Caucasian,0,6,0,0,2,-3.0,3.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,491,1,1,0
9325,Male,50,Greater than 45,Hispanic,0,9,0,0,3,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,33,103,1,1,0
9326,Male,35,25 - 45,Caucasian,0,5,0,0,3,0.0,0.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,1,256,1,1,1
9327,Male,22,Less than 25,African-American,0,9,0,0,1,0.0,1.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,7,Medium,5,75,0,1,0
9328,Female,41,25 - 45,Hispanic,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,791,0,0,1
9332,Male,22,Less than 25,African-American,0,7,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,1,440,0,0,1
9335,Male,61,Greater than 45,African-American,0,2,0,0,8,-22.0,22.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,398,1,1,0
9336,Male,26,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,846,0,0,1
9337,Male,44,25 - 45,Caucasian,0,5,0,0,1,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,2,784,0,0,1
9338,Female,34,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,1,(M2),-1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,199,1,1,1
9339,Male,29,25 - 45,Caucasian,0,2,0,0,1,3.0,1.0,F,1,(M2),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,2,1,1,0
9343,Male,29,25 - 45,African-American,0,9,0,0,8,-1.0,65.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,4,748,0,0,1
9344,Male,48,Greater than 45,African-American,0,4,0,0,5,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,22,1,1,0
9346,Female,31,25 - 45,African-American,0,6,0,0,0,-5.0,5.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,882,0,0,1
9348,Male,21,Less than 25,Caucasian,0,6,0,0,2,-10.0,10.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,788,0,0,1
9350,Male,34,25 - 45,Caucasian,0,5,0,0,4,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,1096,0,0,1
9351,Male,54,Greater than 45,African-American,0,6,0,0,21,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,0,1100,0,0,1
9352,Male,20,Less than 25,Caucasian,0,10,4,0,4,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,968,0,0,1
9353,Male,31,25 - 45,Caucasian,0,3,0,0,1,-1.0,1.0,F,1,(F3),-1.0,1,(F3),Risk of Recidivism,Low,Risk of Violence,3,Low,0,4,1,1,1
9354,Male,22,Less than 25,Caucasian,0,4,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,1,398,0,0,1
9357,Male,36,25 - 45,African-American,0,4,0,0,6,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,740,0,0,1
9358,Male,34,25 - 45,African-American,3,7,1,0,9,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,34,0,1,0
9364,Male,50,Greater than 45,African-American,0,8,0,0,15,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,4,Low,0,850,0,0,1
9365,Male,47,Greater than 45,Native American,4,10,0,0,22,0.0,0.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,3,21,1,1,0
9366,Female,49,Greater than 45,Other,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1057,0,0,1
9369,Male,31,25 - 45,African-American,0,4,0,0,1,-1.0,444.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,817,0,0,1
9370,Male,49,Greater than 45,African-American,0,3,0,0,10,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,9,106,1,1,0
9372,Male,21,Less than 25,African-American,1,9,0,1,2,-1.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,35,947,0,0,1
9375,Female,26,25 - 45,African-American,0,7,0,0,5,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,0,342,1,1,1
9376,Male,29,25 - 45,Other,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,871,0,0,1
9377,Male,61,Greater than 45,Hispanic,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1181,0,0,1
9378,Female,25,25 - 45,Caucasian,0,9,0,0,2,16.0,44.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,7,Medium,0,16,0,1,0
9380,Male,38,25 - 45,Caucasian,0,4,0,0,5,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,840,0,0,1
