dataset_origin,id,race_group,sex,target_2yr_recid
COMPAS,7681,Other,M,0
COMPAS,7683,Black,F,1
COMPAS,7685,Other,F,0
COMPAS,7686,Other,M,0
COMPAS,7688,Black,M,0
COMPAS,7689,Black,M,1
COMPAS,7690,White,M,1
COMPAS,7692,White,M,0
COMPAS,7693,Black,M,1
COMPAS,7694,Black,M,0
COMPAS,7697,Black,M,0
COMPAS,7698,Black,M,1
COMPAS,7699,Black,M,1
COMPAS,7700,Black,M,1
COMPAS,7703,Black,M,1
COMPAS,7704,Black,M,0
COMPAS,7705,White,F,0
COMPAS,7706,Other,M,0
COMPAS,7707,Other,M,1
COMPAS,7710,White,M,1
COMPAS,7711,Black,M,0
COMPAS,7712,Black,M,0
COMPAS,7714,Black,M,1
COMPAS,7717,Black,M,1
COMPAS,7720,Black,M,1
COMPAS,7721,Black,F,1
COMPAS,7722,Black,F,1
COMPAS,7723,Other,M,0
COMPAS,7725,Black,M,0
COMPAS,7726,White,M,0
COMPAS,7728,Black,M,1
COMPAS,7729,Other,M,0
COMPAS,7730,White,M,1
COMPAS,7733,Black,M,1
COMPAS,7734,Black,M,1
COMPAS,7735,White,F,0
COMPAS,7736,Black,M,0
COMPAS,7737,White,M,0
COMPAS,7738,White,M,0
COMPAS,7740,Black,M,0
COMPAS,7741,Black,M,1
COMPAS,7742,Other,M,1
COMPAS,7744,White,M,1
COMPAS,7745,White,M,0
COMPAS,7752,White,M,1
COMPAS,7753,Black,M,0
COMPAS,7754,White,M,1
COMPAS,7756,Other,M,1
COMPAS,7757,Other,M,0
COMPAS,7758,Other,M,1
COMPAS,7759,Black,M,1
COMPAS,7760,Black,F,1
COMPAS,7762,White,M,1
COMPAS,7763,Black,M,0
COMPAS,7766,White,F,1
COMPAS,7768,White,M,0
COMPAS,7770,Black,M,0
COMPAS,7772,Black,M,1
COMPAS,7774,White,F,1
COMPAS,7775,Black,M,0
COMPAS,7780,Black,M,1
COMPAS,7781,Black,M,1
COMPAS,7785,Black,M,1
COMPAS,7786,Black,M,0
COMPAS,7788,Black,M,1
COMPAS,7790,Black,M,1
COMPAS,7791,Black,M,1
COMPAS,7792,Black,F,0
COMPAS,7793,Other,M,1
COMPAS,7794,White,F,0
COMPAS,7796,Black,M,1
COMPAS,7799,Black,M,1
COMPAS,7804,Black,M,1
COMPAS,7806,White,M,0
COMPAS,7807,White,M,1
COMPAS,7808,Black,M,1
COMPAS,7809,White,F,1
COMPAS,7811,White,M,0
COMPAS,7812,Black,M,1
COMPAS,7813,Black,M,0
COMPAS,7815,White,F,1
COMPAS,7817,Other,M,0
COMPAS,7818,White,M,0
COMPAS,7819,Black,M,1
COMPAS,7820,Black,M,1
COMPAS,7821,White,M,0
COMPAS,7823,White,F,1
COMPAS,7825,Black,M,1
COMPAS,7830,Black,F,1
COMPAS,7832,Black,M,1
COMPAS,7834,Black,M,0
COMPAS,7835,Black,M,1
COMPAS,7837,White,M,0
COMPAS,7838,Black,M,1
COMPAS,7842,Black,M,0
COMPAS,7843,White,M,0
COMPAS,7846,Other,M,1
COMPAS,7847,White,M,0
COMPAS,7848,White,F,0
COMPAS,7850,Other,M,1
COMPAS,7851,Other,M,0
COMPAS,7853,Black,M,1
COMPAS,7856,White,F,1
COMPAS,7859,Other,M,1
COMPAS,7862,Other,M,1
COMPAS,7864,Black,F,0
COMPAS,7867,Black,M,0
COMPAS,7868,Black,F,0
COMPAS,7869,Black,F,1
COMPAS,7870,Other,M,0
COMPAS,7871,Black,M,1
COMPAS,7874,White,M,1
COMPAS,7881,Black,M,0
COMPAS,7884,White,M,1
COMPAS,7889,White,M,1
COMPAS,7890,Black,M,0
COMPAS,7891,Black,M,1
COMPAS,7894,Black,M,0
COMPAS,7895,White,F,0
COMPAS,7896,Black,M,1
COMPAS,7897,White,F,1
COMPAS,7898,Black,M,0
COMPAS,7902,White,M,0
COMPAS,7903,Black,F,0
COMPAS,7904,Black,F,0
COMPAS,7905,Other,M,0
COMPAS,7906,Black,M,1
COMPAS,7908,Black,M,1
COMPAS,7909,Black,M,0
COMPAS,7910,Black,M,0
COMPAS,7912,White,M,1
COMPAS,7913,Black,M,0
COMPAS,7914,White,M,0
COMPAS,7915,Black,M,0
COMPAS,7916,Black,M,0
COMPAS,7919,Black,M,1
COMPAS,7920,Black,M,0
COMPAS,7922,Black,M,0
COMPAS,7923,White,M,1
COMPAS,7928,White,M,0
COMPAS,7930,White,M,1
COMPAS,7931,Black,M,0
COMPAS,7932,Black,M,0
COMPAS,7935,Other,M,0
COMPAS,7936,White,M,1
COMPAS,7942,Black,F,1
COMPAS,7943,Other,M,0
COMPAS,7944,White,M,0
COMPAS,7945,White,M,0
COMPAS,7946,White,M,0
COMPAS,7948,Black,M,0
COMPAS,7949,White,F,0
COMPAS,7953,Other,M,0
COMPAS,7955,Black,M,1
COMPAS,7958,White,M,0
COMPAS,7960,White,F,1
COMPAS,7962,Black,F,0
COMPAS,7963,Other,M,0
COMPAS,7964,Black,M,0
COMPAS,7966,Black,M,1
COMPAS,7968,Black,M,1
COMPAS,7969,Other,M,0
COMPAS,7971,White,M,1
COMPAS,7972,White,F,0
COMPAS,7973,Black,M,0
COMPAS,7974,Black,M,1
COMPAS,7975,White,M,1
COMPAS,7977,Black,M,0
COMPAS,7979,White,M,1
COMPAS,7981,White,M,0
COMPAS,7983,Black,M,0
COMPAS,7985,Black,M,0
COMPAS,7986,Black,F,1
COMPAS,7987,White,M,1
COMPAS,7988,Black,M,1
COMPAS,7994,Other,M,1
COMPAS,7997,Black,M,1
COMPAS,8000,Black,F,1
COMPAS,8002,Black,M,0
COMPAS,8003,White,M,0
COMPAS,8004,White,M,1
COMPAS,8007,Black,M,0
COMPAS,8008,Black,M,0
COMPAS,8009,Black,M,1
COMPAS,8010,White,M,0
COMPAS,8014,Black,M,1
COMPAS,8016,Black,M,1
COMPAS,8018,White,M,1
COMPAS,8019,White,F,0
COMPAS,8021,White,M,0
COMPAS,8022,Black,M,1
COMPAS,8023,Black,M,0
COMPAS,8024,Black,F,1
COMPAS,8026,Black,M,1
COMPAS,8027,White,M,1
COMPAS,8028,White,F,1
COMPAS,8030,Black,M,1
COMPAS,8031,Black,M,1
COMPAS,8032,White,M,0
COMPAS,8035,Black,M,1
COMPAS,8036,Other,M,0
COMPAS,8038,Black,F,0
COMPAS,8039,White,M,0
COMPAS,8040,Black,M,0
COMPAS,8041,Other,M,1
COMPAS,8042,Other,M,0
COMPAS,8045,White,M,1
COMPAS,8046,Black,M,1
COMPAS,8047,Black,M,0
COMPAS,8048,White,M,0
COMPAS,8049,White,M,0
COMPAS,8050,White,F,0
COMPAS,8053,Black,M,1
COMPAS,8054,Black,M,0
COMPAS,8056,Black,M,0
COMPAS,8059,White,M,0
COMPAS,8060,White,M,0
COMPAS,8061,White,M,0
COMPAS,8062,Black,M,1
COMPAS,8063,White,M,0
COMPAS,8065,Black,M,1
COMPAS,8066,White,M,1
COMPAS,8068,White,M,0
COMPAS,8072,Black,M,1
COMPAS,8078,White,F,0
COMPAS,8082,Black,M,1
COMPAS,8085,Black,M,1
COMPAS,8087,White,M,1
COMPAS,8090,White,M,1
COMPAS,8091,Black,M,1
COMPAS,8093,Black,F,0
COMPAS,8094,White,M,0
COMPAS,8095,White,M,1
COMPAS,8097,Black,M,1
COMPAS,8098,Black,F,0
COMPAS,8099,White,M,0
COMPAS,8100,Black,M,1
COMPAS,8104,Black,F,0
COMPAS,8105,Black,M,1
COMPAS,8106,Black,M,1
COMPAS,8107,White,F,0
COMPAS,8110,White,F,0
COMPAS,8111,Black,M,1
COMPAS,8112,Black,F,0
COMPAS,8114,Black,M,1
COMPAS,8116,White,M,0
COMPAS,8117,White,M,1
COMPAS,8118,Black,M,0
COMPAS,8119,Black,M,0
COMPAS,8120,Black,M,0
COMPAS,8125,White,M,0
COMPAS,8129,Black,M,1
COMPAS,8130,Black,M,0
COMPAS,8132,Black,M,0
COMPAS,8133,Black,M,1
COMPAS,8134,White,M,1
COMPAS,8135,Other,F,1
COMPAS,8136,White,M,1
COMPAS,8137,Black,M,0
COMPAS,8140,Black,M,1
COMPAS,8141,White,M,0
COMPAS,8142,Black,M,1
COMPAS,8143,Other,M,0
COMPAS,8145,Black,M,1
COMPAS,8146,Black,M,0
COMPAS,8147,Black,M,1
COMPAS,8148,White,M,0
COMPAS,8149,White,M,0
COMPAS,8151,Other,M,0
COMPAS,8153,White,M,0
COMPAS,8154,Black,M,0
COMPAS,8155,White,M,0
COMPAS,8157,White,M,0
COMPAS,8161,Black,F,0
COMPAS,8162,Other,M,0
COMPAS,8163,Black,M,1
COMPAS,8164,Black,M,0
COMPAS,8168,Black,F,1
COMPAS,8169,Black,M,0
COMPAS,8171,White,M,0
COMPAS,8172,Black,M,1
COMPAS,8173,White,F,1
COMPAS,8174,Black,M,0
COMPAS,8179,White,M,1
COMPAS,8182,Black,M,0
COMPAS,8183,White,M,1
COMPAS,8184,White,M,1
COMPAS,8185,Black,M,1
COMPAS,8187,Black,M,1
COMPAS,8188,White,M,0
COMPAS,8189,White,M,0
COMPAS,8190,Other,M,1
COMPAS,8191,Black,M,0
COMPAS,8193,Black,M,1
COMPAS,8195,Black,M,0
COMPAS,8196,White,M,1
COMPAS,8197,White,M,1
COMPAS,8203,Black,M,1
COMPAS,8204,Black,M,0
COMPAS,8205,White,M,1
COMPAS,8207,White,M,1
COMPAS,8209,Other,M,0
COMPAS,8211,White,M,0
COMPAS,8212,White,M,0
COMPAS,8214,Black,F,1
COMPAS,8215,Other,M,0
COMPAS,8216,Black,M,0
COMPAS,8217,Other,M,0
COMPAS,8218,White,F,0
COMPAS,8219,Black,M,1
COMPAS,8222,White,M,1
COMPAS,8223,White,F,0
COMPAS,8224,Other,M,0
COMPAS,8225,White,M,0
COMPAS,8226,White,M,1
COMPAS,8230,White,M,0
COMPAS,8231,Black,M,0
COMPAS,8232,Black,F,1
COMPAS,8235,Black,M,1
COMPAS,8236,Other,M,0
COMPAS,8237,Other,M,0
COMPAS,8239,Black,M,0
COMPAS,8240,Black,F,0
COMPAS,8245,White,F,0
COMPAS,8247,Black,M,0
COMPAS,8248,White,M,1
COMPAS,8249,White,F,1
COMPAS,8251,Other,F,0
COMPAS,8253,Black,M,0
COMPAS,8254,Other,F,0
COMPAS,8256,Black,M,1
COMPAS,8257,Black,M,0
COMPAS,8258,Black,M,1
COMPAS,8259,Black,M,0
COMPAS,8260,Other,M,1
COMPAS,8262,White,M,1
COMPAS,8264,Black,M,1
COMPAS,8265,Black,M,0
COMPAS,8268,White,M,0
COMPAS,8269,Black,F,1
COMPAS,8277,Other,F,0
COMPAS,8278,Black,M,1
COMPAS,8280,Black,M,0
COMPAS,8281,White,F,0
COMPAS,8282,Other,M,1
COMPAS,8283,White,F,1
COMPAS,8284,Black,M,1
COMPAS,8285,Black,M,1
COMPAS,8287,White,F,1
COMPAS,8288,Black,M,0
COMPAS,8290,Black,M,1
COMPAS,8292,Black,M,1
COMPAS,8294,White,F,0
COMPAS,8298,White,M,0
COMPAS,8299,Black,M,0
COMPAS,8301,Other,M,0
COMPAS,8304,White,F,0
COMPAS,8306,Black,M,1
COMPAS,8307,Black,F,0
COMPAS,8308,Black,M,1
COMPAS,8309,Black,M,0
COMPAS,8311,White,F,0
COMPAS,8312,Black,M,0
COMPAS,8313,Other,M,1
COMPAS,8314,Black,M,0
COMPAS,8315,Black,M,1
COMPAS,8316,Other,M,1
COMPAS,8318,Black,M,0
COMPAS,8319,Other,M,1
COMPAS,8320,Other,M,1
COMPAS,8322,Black,F,1
COMPAS,8325,Black,M,1
COMPAS,8326,White,M,1
COMPAS,8328,White,M,1
COMPAS,8340,White,M,0
COMPAS,8341,White,M,0
COMPAS,8349,Black,M,0
COMPAS,8350,Black,M,1
COMPAS,8353,Black,F,1
COMPAS,8354,White,M,1
COMPAS,8355,Black,M,0
COMPAS,8356,White,F,1
COMPAS,8357,Black,M,1
COMPAS,8358,Black,F,0
COMPAS,8359,White,M,1
COMPAS,8360,Black,M,1
COMPAS,8361,Black,M,0
COMPAS,8362,White,M,1
COMPAS,8364,Other,M,0
COMPAS,8365,Black,M,0
COMPAS,8367,Black,M,1
COMPAS,8369,White,M,0
COMPAS,8373,White,M,0
COMPAS,8375,Black,M,1
COMPAS,8379,Other,M,0
COMPAS,8380,White,F,1
COMPAS,8381,Black,M,0
COMPAS,8382,Other,M,1
COMPAS,8385,Other,M,1
COMPAS,8386,Black,M,0
COMPAS,8390,White,M,0
COMPAS,8392,Other,M,1
COMPAS,8394,Black,M,1
COMPAS,8396,Black,M,1
COMPAS,8399,Black,M,1
COMPAS,8400,Other,M,1
COMPAS,8401,White,M,1
COMPAS,8403,Black,M,1
COMPAS,8405,Black,M,0
COMPAS,8406,White,M,1
COMPAS,8407,White,M,1
COMPAS,8408,White,M,0
COMPAS,8409,Other,M,1
COMPAS,8411,Black,M,0
COMPAS,8416,Black,F,0
COMPAS,8418,White,M,0
COMPAS,8419,Black,M,0
COMPAS,8421,Black,F,0
COMPAS,8422,White,F,1
COMPAS,8423,Black,M,0
COMPAS,8424,White,F,1
COMPAS,8425,Black,M,1
COMPAS,8426,White,M,0
COMPAS,8428,White,F,1
COMPAS,8432,Black,M,1
COMPAS,8434,Black,M,1
COMPAS,8435,Black,M,0
COMPAS,8436,Other,M,1
COMPAS,8437,Black,M,0
COMPAS,8438,White,F,1
COMPAS,8439,Other,M,0
COMPAS,8440,White,M,0
COMPAS,8447,Other,M,1
COMPAS,8449,White,M,1
COMPAS,8452,White,M,0
COMPAS,8453,Other,M,1
COMPAS,8456,Black,M,0
COMPAS,8457,Black,M,0
COMPAS,8458,White,M,0
COMPAS,8461,Other,M,1
COMPAS,8462,White,M,0
COMPAS,8463,Black,M,0
COMPAS,8465,Black,M,0
COMPAS,8467,Black,M,1
COMPAS,8468,Black,M,0
COMPAS,8469,Black,M,1
COMPAS,8471,Black,M,1
COMPAS,8472,Black,M,1
COMPAS,8473,White,F,1
COMPAS,8475,White,F,0
COMPAS,8477,Black,M,0
COMPAS,8478,White,M,0
COMPAS,8479,Black,M,1
COMPAS,8483,Black,F,0
COMPAS,8484,White,M,1
COMPAS,8486,Black,F,1
COMPAS,8487,White,M,0
COMPAS,8488,Black,M,0
COMPAS,8492,Black,M,1
COMPAS,8494,White,F,0
COMPAS,8496,White,M,1
COMPAS,8500,Black,M,1
COMPAS,8501,Black,M,1
COMPAS,8503,Black,M,0
COMPAS,8504,White,M,1
COMPAS,8505,Black,M,1
COMPAS,8507,Other,F,0
COMPAS,8508,Black,M,0
COMPAS,8511,White,M,0
COMPAS,8515,Black,F,0
COMPAS,8517,Black,M,1
COMPAS,8518,Black,M,1
COMPAS,8520,Black,M,1
COMPAS,8522,Other,M,1
COMPAS,8523,Other,F,0
COMPAS,8524,Black,M,0
COMPAS,8526,Black,F,0
COMPAS,8527,White,F,1
COMPAS,8528,Black,M,0
COMPAS,8530,Other,M,0
COMPAS,8532,Black,M,0
COMPAS,8533,Black,M,0
COMPAS,8534,White,F,1
COMPAS,8535,Black,M,1
COMPAS,8539,Black,M,0
COMPAS,8543,Black,M,1
COMPAS,8544,White,M,1
COMPAS,8546,White,M,0
COMPAS,8551,White,F,0
COMPAS,8552,Black,M,1
COMPAS,8554,Black,M,1
COMPAS,8558,Black,M,1
COMPAS,8560,White,M,0
COMPAS,8565,Black,M,1
COMPAS,8568,Black,M,1
COMPAS,8570,White,M,1
COMPAS,8572,Black,M,0
COMPAS,8574,White,F,0
COMPAS,8575,Black,M,0
COMPAS,8576,Black,M,1
COMPAS,8577,White,F,0
COMPAS,8578,White,M,1
COMPAS,8579,Black,M,0
COMPAS,8583,Black,M,1
COMPAS,8586,Black,M,0
COMPAS,8589,White,M,0
COMPAS,8590,Other,F,0
COMPAS,8593,Other,M,1
COMPAS,8596,Black,M,1
COMPAS,8598,Black,M,1
COMPAS,8600,Other,M,0
COMPAS,8604,Black,F,0
COMPAS,8605,Black,M,0
COMPAS,8606,Black,M,1
COMPAS,8608,Black,M,0
COMPAS,8609,Black,M,0
COMPAS,8610,White,M,0
COMPAS,8611,Black,M,1
COMPAS,8612,Black,M,1
COMPAS,8613,White,M,0
COMPAS,8616,White,M,0
COMPAS,8617,Black,M,0
COMPAS,8618,Other,F,0
COMPAS,8619,White,M,0
COMPAS,8621,Black,M,0
COMPAS,8622,Black,M,1
COMPAS,8625,Black,M,0
COMPAS,8626,White,M,1
COMPAS,8627,Black,M,0
COMPAS,8629,Other,M,0
COMPAS,8630,Black,M,1
COMPAS,8633,White,M,1
COMPAS,8634,Black,M,0
COMPAS,8635,Black,M,0
COMPAS,8636,Black,M,1
COMPAS,8638,Black,M,1
COMPAS,8639,Black,F,0
COMPAS,8641,White,M,0
COMPAS,8642,White,M,0
COMPAS,8644,Black,F,0
COMPAS,8646,White,F,0
COMPAS,8647,Black,F,0
COMPAS,8650,Other,M,0
COMPAS,8651,Black,M,1
COMPAS,8652,Black,M,0
COMPAS,8653,Other,M,0
COMPAS,8655,White,M,1
COMPAS,8657,White,M,1
COMPAS,8659,Black,M,0
COMPAS,8661,White,M,0
COMPAS,8663,Other,M,1
COMPAS,8664,Other,M,1
COMPAS,8665,Black,M,1
COMPAS,8667,Black,M,1
COMPAS,8668,White,F,0
COMPAS,8670,White,F,0
COMPAS,8672,Black,F,0
COMPAS,8673,White,M,0
COMPAS,8674,Black,M,0
COMPAS,8675,White,M,0
COMPAS,8676,Black,M,0
COMPAS,8679,Black,M,0
COMPAS,8681,Black,M,1
COMPAS,8682,Other,M,0
COMPAS,8683,White,M,0
COMPAS,8684,Black,M,0
COMPAS,8685,Black,M,0
COMPAS,8688,White,F,0
COMPAS,8694,White,M,0
COMPAS,8695,White,M,0
COMPAS,8696,White,M,0
COMPAS,8700,Black,M,1
COMPAS,8701,Black,M,1
COMPAS,8702,White,M,1
COMPAS,8703,White,F,0
COMPAS,8705,Black,F,1
COMPAS,8706,White,M,1
COMPAS,8710,Black,F,0
COMPAS,8711,Other,M,0
COMPAS,8715,Black,F,1
COMPAS,8716,Black,M,0
COMPAS,8717,Black,F,0
COMPAS,8719,White,M,1
COMPAS,8723,Other,M,0
COMPAS,8724,Black,M,1
COMPAS,8726,Other,F,0
COMPAS,8728,White,F,0
COMPAS,8729,White,M,0
COMPAS,8731,White,M,1
COMPAS,8732,Black,M,0
COMPAS,8735,Black,M,0
COMPAS,8737,Black,F,0
COMPAS,8741,White,F,1
COMPAS,8742,White,F,1
COMPAS,8743,Black,M,1
COMPAS,8745,White,F,0
COMPAS,8746,White,M,0
COMPAS,8747,White,M,1
COMPAS,8748,White,M,1
COMPAS,8749,Other,M,1
COMPAS,8752,White,M,0
COMPAS,8754,White,M,0
COMPAS,8755,Other,M,1
COMPAS,8756,Black,M,1
COMPAS,8757,White,M,0
COMPAS,8758,White,M,1
COMPAS,8759,Black,F,0
COMPAS,8760,Black,F,1
COMPAS,8761,White,M,1
COMPAS,8762,White,M,0
COMPAS,8764,Black,M,0
COMPAS,8765,Black,M,1
COMPAS,8768,Black,M,0
COMPAS,8770,Other,M,0
COMPAS,8771,Other,M,0
COMPAS,8773,Black,M,1
COMPAS,8774,White,M,0
COMPAS,8775,Black,M,0
COMPAS,8776,White,M,1
COMPAS,8777,White,M,0
COMPAS,8778,White,F,0
COMPAS,8781,White,M,1
COMPAS,8785,Other,F,0
COMPAS,8786,Black,M,0
COMPAS,8787,White,F,1
COMPAS,8789,White,M,0
COMPAS,8790,Other,M,0
COMPAS,8791,White,F,0
COMPAS,8792,White,F,1
COMPAS,8794,White,F,0
COMPAS,8797,Black,M,0
COMPAS,8798,Other,M,0
COMPAS,8799,Black,M,1
COMPAS,8800,White,F,1
COMPAS,8802,Black,F,0
COMPAS,8805,Black,F,0
COMPAS,8807,Other,M,0
COMPAS,8809,Other,F,0
COMPAS,8812,Other,M,0
COMPAS,8813,Black,M,1
COMPAS,8814,Black,F,0
COMPAS,8816,White,M,0
COMPAS,8818,Black,M,0
COMPAS,8819,Other,F,0
COMPAS,8820,Black,M,1
COMPAS,8821,Black,M,1
COMPAS,8823,Other,M,1
COMPAS,8827,Other,M,0
COMPAS,8828,White,M,0
COMPAS,8830,Black,M,1
COMPAS,8831,Other,M,0
COMPAS,8832,Black,M,1
COMPAS,8835,Black,M,0
COMPAS,8838,White,F,0
COMPAS,8841,Black,M,1
COMPAS,8842,White,M,0
COMPAS,8843,Black,M,1
COMPAS,8844,Other,M,1
COMPAS,8845,Other,M,0
COMPAS,8846,Other,M,1
COMPAS,8847,Black,F,1
COMPAS,8854,Black,M,0
COMPAS,8855,White,M,1
COMPAS,8856,Other,M,0
COMPAS,8857,White,M,0
COMPAS,8858,Black,M,0
COMPAS,8859,Black,F,1
COMPAS,8861,Black,M,0
COMPAS,8863,Other,M,1
COMPAS,8864,Other,F,0
COMPAS,8865,White,F,0
COMPAS,8866,Other,F,0
COMPAS,8867,White,M,0
COMPAS,8869,Black,M,0
COMPAS,8871,Black,M,1
COMPAS,8873,Black,M,1
COMPAS,8876,Black,M,0
COMPAS,8877,White,F,0
COMPAS,8879,Black,M,0
COMPAS,8881,Black,M,1
COMPAS,8882,Black,M,1
COMPAS,8884,White,M,0
COMPAS,8885,Black,M,1
COMPAS,8887,Other,F,1
COMPAS,8889,White,M,0
COMPAS,8890,Black,M,0
COMPAS,8893,Black,M,0
COMPAS,8897,Black,M,0
COMPAS,8899,Black,F,1
COMPAS,8902,Other,M,0
COMPAS,8905,White,M,0
COMPAS,8906,White,M,1
COMPAS,8908,Black,M,0
COMPAS,8909,White,M,0
COMPAS,8910,Black,M,1
COMPAS,8914,Black,M,1
COMPAS,8918,White,F,1
COMPAS,8920,Black,F,1
COMPAS,8921,White,M,1
COMPAS,8922,White,M,0
COMPAS,8924,Black,M,1
COMPAS,8925,Black,M,0
COMPAS,8926,Black,M,1
COMPAS,8929,Other,M,1
COMPAS,8933,White,M,1
COMPAS,8936,Black,M,0
COMPAS,8938,Black,F,0
COMPAS,8939,Black,F,0
COMPAS,8940,Other,M,0
COMPAS,8941,White,M,1
COMPAS,8942,White,M,1
COMPAS,8944,Black,M,0
COMPAS,8945,Black,M,0
COMPAS,8948,Other,M,0
COMPAS,8949,Black,F,0
COMPAS,8954,White,M,0
COMPAS,8959,Other,M,1
COMPAS,8960,Black,M,1
COMPAS,8961,Other,M,1
COMPAS,8962,White,M,0
COMPAS,8964,Black,M,1
COMPAS,8967,Other,M,0
COMPAS,8969,Black,M,1
COMPAS,8970,White,M,1
COMPAS,8971,Black,M,0
COMPAS,8972,Black,F,1
COMPAS,8974,Black,M,0
COMPAS,8976,White,F,0
COMPAS,8983,White,F,0
COMPAS,8984,Other,M,0
COMPAS,8988,Black,M,0
COMPAS,8989,Black,M,1
COMPAS,8992,White,M,1
COMPAS,8995,White,M,0
COMPAS,8996,Black,M,0
COMPAS,8997,Black,M,0
COMPAS,8998,White,F,1
COMPAS,8999,Black,M,1
COMPAS,9004,Black,M,0
COMPAS,9005,White,F,0
COMPAS,9008,Other,M,0
COMPAS,9010,Black,M,0
COMPAS,9012,White,M,0
COMPAS,9013,White,M,0
COMPAS,9017,Other,M,1
COMPAS,9018,Black,M,0
COMPAS,9020,White,M,1
COMPAS,9022,Black,M,1
COMPAS,9023,White,M,0
COMPAS,9028,Black,M,0
COMPAS,9030,Other,M,0
COMPAS,9031,Black,M,1
COMPAS,9032,Black,M,0
COMPAS,9033,Other,M,0
COMPAS,9034,Black,M,1
COMPAS,9038,Black,F,0
COMPAS,9039,Black,M,0
COMPAS,9040,Black,M,0
COMPAS,9041,White,M,0
COMPAS,9042,White,M,0
COMPAS,9043,White,M,1
COMPAS,9044,Black,M,1
COMPAS,9045,White,M,0
COMPAS,9046,White,M,0
COMPAS,9047,Other,F,0
COMPAS,9049,Black,M,0
COMPAS,9054,Black,M,1
COMPAS,9055,Other,F,1
COMPAS,9056,Black,M,1
COMPAS,9058,White,M,1
COMPAS,9060,White,M,0
COMPAS,9061,Black,M,1
COMPAS,9062,White,F,0
COMPAS,9064,Black,M,1
COMPAS,9070,White,M,0
COMPAS,9072,Black,M,1
COMPAS,9074,Black,M,0
COMPAS,9075,Other,F,0
COMPAS,9076,Black,F,1
COMPAS,9077,White,M,0
COMPAS,9079,Other,M,1
COMPAS,9080,White,M,1
COMPAS,9081,Other,M,0
COMPAS,9085,White,M,0
COMPAS,9086,Black,M,1
COMPAS,9087,White,M,1
COMPAS,9089,White,M,0
COMPAS,9091,Other,M,1
COMPAS,9092,White,M,1
COMPAS,9093,Black,M,0
COMPAS,9094,Black,M,1
COMPAS,9096,Black,M,0
COMPAS,9097,Black,M,1
COMPAS,9102,Black,M,1
COMPAS,9106,White,F,1
COMPAS,9110,Black,M,1
COMPAS,9112,White,M,1
COMPAS,9115,White,M,1
COMPAS,9116,Other,M,0
COMPAS,9119,Black,M,1
COMPAS,9120,Black,M,0
COMPAS,9125,White,M,1
COMPAS,9126,Black,M,0
COMPAS,9127,Other,M,0
COMPAS,9129,Black,M,0
COMPAS,9131,Other,M,0
COMPAS,9133,White,F,0
COMPAS,9136,Black,M,0
COMPAS,9143,White,M,0
COMPAS,9144,Black,M,1
COMPAS,9145,Black,M,1
COMPAS,9146,Black,F,0
COMPAS,9147,Other,M,1
COMPAS,9148,White,M,0
COMPAS,9150,White,M,1
COMPAS,9155,White,M,1
COMPAS,9156,White,M,1
COMPAS,9157,Black,M,1
COMPAS,9158,Other,F,1
COMPAS,9159,White,M,1
COMPAS,9160,Black,M,0
COMPAS,9163,Black,M,1
COMPAS,9165,Black,M,0
COMPAS,9166,Black,M,0
COMPAS,9167,Black,M,0
COMPAS,9169,Other,M,1
COMPAS,9170,White,M,0
COMPAS,9171,Other,M,1
COMPAS,9172,Black,M,0
COMPAS,9173,White,M,0
COMPAS,9174,White,F,1
COMPAS,9175,Other,M,1
COMPAS,9176,White,M,1
COMPAS,9178,Black,F,1
COMPAS,9180,Black,M,0
COMPAS,9181,Other,F,1
COMPAS,9182,Black,F,1
COMPAS,9183,White,F,0
COMPAS,9185,Black,M,1
COMPAS,9186,Black,M,0
COMPAS,9187,Other,M,1
COMPAS,9189,White,M,0
COMPAS,9191,Black,M,1
COMPAS,9192,Black,F,0
COMPAS,9196,White,M,1
COMPAS,9197,Other,M,1
COMPAS,9201,Black,M,1
COMPAS,9207,Black,M,0
COMPAS,9208,Black,M,1
COMPAS,9209,Black,M,1
COMPAS,9210,Other,M,1
COMPAS,9212,White,M,0
COMPAS,9214,Black,M,0
COMPAS,9215,White,M,0
COMPAS,9216,White,M,0
COMPAS,9219,Black,M,0
COMPAS,9220,White,M,0
COMPAS,9221,White,M,1
COMPAS,9224,White,M,0
COMPAS,9225,Black,M,1
COMPAS,9226,White,M,1
COMPAS,9227,White,M,0
COMPAS,9229,Black,M,0
COMPAS,9230,White,F,0
COMPAS,9231,White,M,0
COMPAS,9232,White,M,1
COMPAS,9235,White,M,0
COMPAS,9238,Black,F,0
COMPAS,9239,Black,M,1
COMPAS,9240,Black,M,1
COMPAS,9241,White,M,0
COMPAS,9242,White,M,0
COMPAS,9243,White,M,0
COMPAS,9244,Black,M,1
COMPAS,9245,Black,M,0
COMPAS,9246,White,F,0
COMPAS,9247,Black,M,1
COMPAS,9248,Black,M,0
COMPAS,9249,Other,M,0
COMPAS,9253,White,M,0
COMPAS,9254,Black,M,0
COMPAS,9255,White,M,1
COMPAS,9256,White,M,1
COMPAS,9257,Black,M,0
COMPAS,9258,White,M,0
COMPAS,9259,White,M,1
COMPAS,9260,White,F,0
COMPAS,9261,Black,M,1
COMPAS,9262,Black,M,0
COMPAS,9264,Other,M,0
COMPAS,9266,Black,F,0
COMPAS,9267,White,F,0
COMPAS,9268,White,M,1
